State,County,Year,Violent Crime,Property Crime
Nebraska,Red Willow,2024,1,12
Nebraska,Richardson,2024,7,3
Nebraska,Saline,2024,7,31
Nebraska,Scotts Bluff,2024,48,35
Nebraska,Sherman,2024,0,0
Nebraska,Stanton,2024,0,2
Nebraska,Thayer,2024,4,9
Nebraska,Thomas,2024,0,0
Nebraska,Thurston,2024,1,18
Nebraska,Wayne,2024,1,8
Nebraska,Webster,2024,5,1
Nebraska,York,2024,6,10
Nevada,Carson City,2024,186,474
Nevada,Lyon,2024,206,326
Nevada,Washoe,2024,405,690
Nevada,Churchill,2024,33,93
Nevada,Douglas,2024,70,367
Nevada,Elko,2024,57,118
Nevada,Eureka,2024,18,27
Nevada,Humboldt,2024,23,74
Nevada,Lander,2024,15,40
Nevada,Mineral,2024,7,49
Nevada,Nye,2024,148,606
Nevada,White Pine,2024,27,38
New Hampshire,Hillsborough,2024,0,1
New Hampshire,Rockingham,2024,16,8
New Hampshire,Strafford,2024,4,0
New Hampshire,Belknap,2024,2,8
New Hampshire,Carroll,2024,1,33
New Hampshire,Cheshire,2024,1,6
New Hampshire,Grafton,2024,0,0
New Hampshire,Merrimack,2024,2,1
New Hampshire,Sullivan,2024,0,4
New Jersey,Atlantic,2024,0,0
New Jersey,Bergen,2024,0,0
New Jersey,Burlington,2024,0,0
New Jersey,Camden,2024,9,24
New Jersey,Cape May,2024,0,0
New Jersey,Cumberland,2024,0,0
New Jersey,Essex,2024,54,96
New Jersey,Gloucester,2024,0,4
New Jersey,Hudson,2024,0,0
New Jersey,Hunterdon,2024,0,0
New Jersey,Mercer,2024,3,3
New Jersey,Middlesex,2024,0,0
New Jersey,Monmouth,2024,1,2
New Jersey,Ocean,2024,3,5
New Jersey,Passaic,2024,1,15
New Jersey,Salem,2024,0,0
New Jersey,Somerset,2024,0,0
New Jersey,Sussex,2024,0,0
New Jersey,Union,2024,0,0
New Jersey,Warren,2024,0,0
New Mexico,Bernalillo,2024,675,1954
New Mexico,Dona Ana,2024,338,1106
New Mexico,Sandoval,2024,81,142
New Mexico,San Juan,2024,271,457
New Mexico,Santa Fe,2024,110,414
New Mexico,Torrance,2024,24,151
New Mexico,Valencia,2024,232,516
New Mexico,Catron,2024,5,15
New Mexico,Chaves,2024,75,134
New Mexico,Cibola,2024,5,19
New Mexico,Curry,2024,20,91
New Mexico,De Baca,2024,12,19
New Mexico,Guadalupe,2024,0,8
New Mexico,Hidalgo,2024,5,7
New Mexico,Lea,2024,103,653
New Mexico,McKinley,2024,84,155
New Mexico,Mora,2024,10,11
New Mexico,San Miguel,2024,0,0
New Mexico,Socorro,2024,24,46
New York,Albany,2024,8,50
New York,Broome,2024,43,525
New York,Chemung,2024,16,126
New York,Dutchess,2024,24,326
New York,Erie,2024,45,560
New York,Herkimer,2024,0,11
New York,Jefferson,2024,17,131
New York,Livingston,2024,17,192
New York,Madison,2024,18,79
New York,Monroe,2024,157,2491
New York,Nassau,2024,1744,11887
New York,Niagara,2024,34,505
New York,Oneida,2024,39,191
New York,Onondaga,2024,209,1188
New York,Ontario,2024,67,504
New York,Orange,2024,3,14
New York,Oswego,2024,27,246
New York,Putnam,2024,23,225
New York,Rensselaer,2024,18,146
New York,Saratoga,2024,76,995
New York,Schenectady,2024,5,18
New York,Schoharie,2024,3,31
New York,Suffolk,2024,45,0
New York,Tioga,2024,18,257
New York,Tompkins,2024,21,269
New York,Ulster,2024,20,111
New York,Warren,2024,22,503
New York,Wayne,2024,38,256
New York,Westchester Public Safety,2024,11,122
New York,Cattaraugus,2024,31,146
New York,Cayuga,2024,13,87
New York,Chautauqua,2024,26,232
New York,Cortland,2024,27,187
New York,Delaware,2024,12,52
New York,Essex,2024,0,2
New York,Fulton,2024,23,193
New York,Genesee,2024,29,173
New York,Greene,2024,17,23
New York,Hamilton,2024,1,5
New York,Lewis,2024,9,49
New York,Montgomery,2024,14,231
New York,Otsego,2024,8,26
New York,Schuyler,2024,7,36
New York,Seneca,2024,5,63
New York,Steuben,2024,21,101
New York,St. Lawrence,2024,7,27
New York,Sullivan,2024,21,280
New York,Wyoming,2024,6,83
New York,Yates,2024,8,70
North Carolina,Alamance,2024,152,476
North Carolina,Alexander,2024,80,283
North Carolina,Anson,2024,28,134
North Carolina,Brunswick,2024,195,877
North Carolina,Buncombe,2024,176,1216
North Carolina,Burke,2024,94,715
North Carolina,Cabarrus,2024,55,481
North Carolina,Caldwell,2024,64,635
North Carolina,Camden,2024,25,70
North Carolina,Chatham,2024,70,501
North Carolina,Currituck,2024,69,235
North Carolina,Davie,2024,139,517
North Carolina,Durham,2024,91,494
North Carolina,Edgecombe,2024,76,240
North Carolina,Forsyth,2024,298,1205
North Carolina,Gaston,2024,7,2
North Carolina,Gaston County Police Department,2024,170,673
North Carolina,Gates,2024,19,99
North Carolina,Guilford,2024,295,803
North Carolina,Henderson,2024,89,715
North Carolina,Hoke,2024,292,853
North Carolina,Iredell,2024,185,587
North Carolina,Johnston,2024,168,1292
North Carolina,Lincoln,2024,78,634
North Carolina,Madison,2024,9,61
North Carolina,Moore,2024,70,382
North Carolina,New Hanover,2024,146,1239
North Carolina,Onslow,2024,300,1287
North Carolina,Orange,2024,95,392
North Carolina,Pender,2024,83,380
North Carolina,Person,2024,58,236
North Carolina,Pitt,2024,193,580
North Carolina,Rockingham,2024,65,364
North Carolina,Rowan,2024,171,601
North Carolina,Union,2024,202,1240
North Carolina,Wake,2024,277,1034
North Carolina,Wayne,2024,280,1108
North Carolina,Yadkin,2024,34,259
North Carolina,Ashe,2024,27,106
North Carolina,Avery,2024,23,171
North Carolina,Bertie,2024,43,109
North Carolina,Bladen,2024,41,301
North Carolina,Carteret,2024,58,343
North Carolina,Caswell,2024,20,51
North Carolina,Cherokee,2024,65,295
North Carolina,Chowan,2024,31,53
North Carolina,Clay,2024,14,149
North Carolina,Cleveland,2024,146,488
North Carolina,Craven,2024,90,378
North Carolina,Dare,2024,41,166
North Carolina,Granville,2024,68,273
North Carolina,Halifax,2024,136,379
North Carolina,Harnett,2024,288,1383
North Carolina,Haywood,2024,70,390
North Carolina,Hertford,2024,13,67
North Carolina,Jackson,2024,104,475
North Carolina,Lee,2024,29,200
North Carolina,Martin,2024,31,161
North Carolina,McDowell,2024,53,587
North Carolina,Montgomery,2024,55,153
North Carolina,Northampton,2024,73,350
North Carolina,Pamlico,2024,22,124
North Carolina,Pasquotank,2024,77,151
North Carolina,Perquimans,2024,27,109
North Carolina,Polk,2024,39,121
North Carolina,Richmond,2024,136,860
North Carolina,Robeson,2024,900,1885
North Carolina,Rutherford,2024,80,428
North Carolina,Sampson,2024,105,690
North Carolina,Scotland,2024,84,263
North Carolina,Surry,2024,78,431
North Carolina,Swain,2024,24,103
North Carolina,Transylvania,2024,26,140
North Carolina,Tyrrell,2024,9,34
North Carolina,Warren,2024,61,199
North Carolina,Watauga,2024,19,134
North Carolina,Wilkes,2024,121,429
North Carolina,Wilson,2024,49,274
North Carolina,Yancey,2024,6,55
North Dakota,Burleigh,2024,14,70
North Dakota,Cass,2024,12,153
North Dakota,Grand Forks,2024,12,56
North Dakota,McHenry,2024,3,27
North Dakota,Morton,2024,5,74
North Dakota,Ward,2024,34,49
North Dakota,Barnes,2024,0,5
North Dakota,Benson,2024,4,6
North Dakota,Billings,2024,0,2
North Dakota,Bottineau,2024,2,45
North Dakota,Cavalier,2024,2,15
North Dakota,Dunn,2024,1,16
North Dakota,Emmons,2024,0,20
North Dakota,McIntosh,2024,0,5
North Dakota,McKenzie,2024,12,80
North Dakota,McLean,2024,9,49
North Dakota,Mercer,2024,2,14
North Dakota,Mountrail,2024,2,54
North Dakota,Nelson,2024,4,5
North Dakota,Pembina,2024,5,20
North Dakota,Ransom,2024,2,19
North Dakota,Richland,2024,2,28
North Dakota,Rolette,2024,7,12
North Dakota,Sargent,2024,5,9
North Dakota,Sheridan,2024,0,9
North Dakota,Stark,2024,13,67
North Dakota,Stutsman,2024,5,30
North Dakota,Towner,2024,0,5
North Dakota,Traill,2024,3,45
North Dakota,Walsh,2024,10,37
North Dakota,Williams,2024,16,122
Ohio,Allen,2024,79,439
Ohio,Ashtabula,2024,79,238
Ohio,Belmont,2024,99,90
Ohio,Butler,2024,54,684
Ohio,Clermont,2024,35,318
Ohio,Cuyahoga,2024,33,42
Ohio,Delaware,2024,85,839
Ohio,Erie,2024,8,67
Ohio,Fairfield,2024,59,605
Ohio,Franklin,2024,101,708
Ohio,Geauga,2024,7,96
Ohio,Greene,2024,24,282
Ohio,Hamilton,2024,197,1687
Ohio,Hocking,2024,36,141
Ohio,Jefferson,2024,58,80
Ohio,Licking,2024,96,464
Ohio,Lucas,2024,40,501
Ohio,Madison,2024,29,162
Ohio,Mahoning,2024,12,70
Ohio,Medina,2024,22,185
Ohio,Miami,2024,51,212
Ohio,Montgomery,2024,260,1087
Ohio,Morrow,2024,49,57
Ohio,Perry,2024,15,72
Ohio,Pickaway,2024,30,367
Ohio,Portage,2024,49,526
Ohio,Richland,2024,209,371
Ohio,Stark,2024,214,1216
Ohio,Summit,2024,112,697
Ohio,Trumbull,2024,30,204
Ohio,Union,2024,56,152
Ohio,Warren,2024,62,840
Ohio,Wood,2024,23,197
Ohio,Adams,2024,12,33
Ohio,Ashland,2024,32,42
Ohio,Athens,2024,26,161
Ohio,Champaign,2024,21,129
Ohio,Clinton,2024,5,35
Ohio,Columbiana,2024,39,91
Ohio,Coshocton,2024,33,312
Ohio,Crawford,2024,12,34
Ohio,Darke,2024,8,126
Ohio,Defiance,2024,9,93
Ohio,Fayette,2024,25,148
Ohio,Gallia,2024,37,72
Ohio,Hancock,2024,32,156
Ohio,Hardin,2024,13,17
Ohio,Harrison,2024,6,52
Ohio,Henry,2024,17,78
Ohio,Highland,2024,26,155
Ohio,Holmes,2024,0,118
Ohio,Jackson,2024,21,106
Ohio,Logan,2024,14,81
Ohio,Meigs,2024,18,89
Ohio,Mercer,2024,8,18
Ohio,Monroe,2024,6,9
Ohio,Morgan,2024,14,61
Ohio,Muskingum,2024,152,503
Ohio,Paulding,2024,18,54
Ohio,Pike,2024,30,257
Ohio,Preble,2024,14,92
Ohio,Ross,2024,62,656
Ohio,Scioto,2024,89,394
Ohio,Seneca,2024,14,124
Ohio,Shelby,2024,12,84
Ohio,Tuscarawas,2024,33,250
Ohio,Van Wert,2024,21,95
Ohio,Vinton,2024,7,44
Ohio,Washington,2024,28,124
Ohio,Wayne,2024,46,373
Ohio,Williams,2024,8,91
Ohio,Wyandot,2024,1,3
Oklahoma,Canadian,2024,14,128
Oklahoma,Cleveland,2024,46,174
Oklahoma,Comanche,2024,1,35
Oklahoma,Cotton,2024,9,33
Oklahoma,Creek,2024,19,246
Oklahoma,Garfield,2024,11,94
Oklahoma,Grady,2024,40,170
Oklahoma,Lincoln,2024,69,198
Oklahoma,Logan,2024,37,217
Oklahoma,McClain,2024,29,161
Oklahoma,Oklahoma,2024,30,114
Oklahoma,Okmulgee,2024,26,179
Oklahoma,Osage,2024,30,244
Oklahoma,Pawnee,2024,7,82
Oklahoma,Rogers,2024,39,249
Oklahoma,Sequoyah,2024,56,161
Oklahoma,Tulsa,2024,185,545
Oklahoma,Wagoner,2024,80,238
Oklahoma,Adair,2024,24,102
Oklahoma,Alfalfa,2024,2,52
Oklahoma,Atoka,2024,14,59
Oklahoma,Beaver,2024,6,15
Oklahoma,Beckham,2024,8,38
Oklahoma,Blaine,2024,11,46
Oklahoma,Bryan,2024,45,214
Oklahoma,Caddo,2024,28,155
Oklahoma,Carter,2024,13,173
Oklahoma,Cherokee,2024,57,264
Oklahoma,Choctaw,2024,18,59
Oklahoma,Cimarron,2024,0,3
Oklahoma,Coal,2024,8,44
Oklahoma,Craig,2024,22,115
Oklahoma,Custer,2024,6,59
Oklahoma,Delaware,2024,99,312
Oklahoma,Dewey,2024,1,30
Oklahoma,Ellis,2024,10,34
Oklahoma,Garvin,2024,39,165
Oklahoma,Grant,2024,2,38
Oklahoma,Greer,2024,8,13
Oklahoma,Harmon,2024,2,2
Oklahoma,Harper,2024,2,7
Oklahoma,Haskell,2024,9,43
Oklahoma,Hughes,2024,12,96
Oklahoma,Jackson,2024,6,16
Oklahoma,Jefferson,2024,3,13
Oklahoma,Johnston,2024,23,30
Oklahoma,Kay,2024,24,70
Oklahoma,Kingfisher,2024,6,49
Oklahoma,Kiowa,2024,2,12
Oklahoma,Latimer,2024,7,41
Oklahoma,Le Flore,2024,44,128
Oklahoma,Love,2024,9,90
Oklahoma,Major,2024,15,41
Oklahoma,Marshall,2024,11,159
Oklahoma,Mayes,2024,51,198
Oklahoma,McCurtain,2024,46,298
Oklahoma,McIntosh,2024,38,197
Oklahoma,Murray,2024,9,35
Oklahoma,Muskogee,2024,81,180
Oklahoma,Noble,2024,13,41
Oklahoma,Nowata,2024,10,70
Oklahoma,Okfuskee,2024,11,62
Oklahoma,Ottawa,2024,29,203
Oklahoma,Payne,2024,27,165
Oklahoma,Pittsburg,2024,49,261
Oklahoma,Pontotoc,2024,0,51
Oklahoma,Pottawatomie,2024,95,354
Oklahoma,Pushmataha,2024,10,50
Oklahoma,Roger Mills,2024,3,17
Oklahoma,Seminole,2024,23,198
Oklahoma,Stephens,2024,20,118
Oklahoma,Texas,2024,4,45
Oklahoma,Tillman,2024,5,17
Oklahoma,Washington,2024,15,88
Oklahoma,Washita,2024,3,44
Oklahoma,Woods,2024,8,40
Oklahoma,Woodward,2024,5,21
Oregon,Benton,2024,25,137
Oregon,Clackamas,2024,536,4127
Oregon,Columbia,2024,50,78
Oregon,Crook,2024,18,3
Oregon,Deschutes,2024,61,468
Oregon,Jackson,2024,215,835
Oregon,Jefferson,2024,7,66
Oregon,Josephine,2024,94,205
Oregon,Lane,2024,247,1032
Oregon,Linn,2024,99,652
Oregon,Marion,2024,140,1654
Oregon,Multnomah,2024,285,1338
Oregon,Polk,2024,43,204
Oregon,Washington,2024,465,2404
Oregon,Yamhill,2024,62,295
Oregon,Baker,2024,20,144
Oregon,Clatsop,2024,36,166
Oregon,Douglas,2024,100,557
Oregon,Gilliam,2024,4,41
Oregon,Hood River,2024,14,144
Oregon,Klamath,2024,195,471
Oregon,Lincoln,2024,31,169
Oregon,Morrow,2024,12,104
Oregon,Sherman,2024,3,31
Oregon,Tillamook,2024,24,169
Oregon,Umatilla,2024,41,307
Oregon,Union,2024,12,181
Oregon,Wasco,2024,17,93
Pennsylvania,Allegheny,2024,5,1
Pennsylvania,Allegheny County Police Department,2024,449,150
Pennsylvania,Beaver,2024,0,0
Pennsylvania,Berks,2024,4,0
Pennsylvania,Bucks,2024,0,0
Pennsylvania,Butler,2024,0,0
Pennsylvania,Carbon,2024,0,0
Pennsylvania,Centre,2024,0,0
Pennsylvania,Chester,2024,0,0
Pennsylvania,Cumberland,2024,0,0
Pennsylvania,Erie,2024,0,0
Pennsylvania,Franklin,2024,0,0
Pennsylvania,Lancaster,2024,1,0
Pennsylvania,Lawrence,2024,0,0
Pennsylvania,Lehigh,2024,0,0
Pennsylvania,Lycoming,2024,0,0
Pennsylvania,Montgomery,2024,0,0
Pennsylvania,Northampton,2024,1,0
Pennsylvania,Washington,2024,0,1
Pennsylvania,Westmoreland,2024,0,0
Pennsylvania,Wyoming,2024,0,0
Pennsylvania,York,2024,3,0
Pennsylvania,Bedford,2024,0,0
Pennsylvania,Bradford,2024,0,0
Pennsylvania,Clarion,2024,0,0
Pennsylvania,Greene,2024,0,0
Pennsylvania,Indiana,2024,0,0
Pennsylvania,Jefferson,2024,0,0
Pennsylvania,Juniata,2024,0,0
Pennsylvania,Mercer,2024,0,0
Pennsylvania,Monroe,2024,0,0
Pennsylvania,Northumberland,2024,0,0
Pennsylvania,Pike,2024,0,0
Pennsylvania,Schuylkill,2024,1,0
Pennsylvania,Snyder,2024,0,0
Pennsylvania,Tioga,2024,0,0
Pennsylvania,Union,2024,0,0
Pennsylvania,Warren,2024,0,0
Pennsylvania,Wayne,2024,0,0
South Carolina,Aiken,2024,301,2058
South Carolina,Anderson,2024,640,3399
South Carolina,Beaufort,2024,433,1659
South Carolina,Berkeley,2024,493,2236
South Carolina,Charleston,2024,164,745
South Carolina,Chester,2024,91,274
South Carolina,Clarendon,2024,147,450
South Carolina,Darlington,2024,332,1141
South Carolina,Dorchester,2024,259,1212
South Carolina,Edgefield,2024,9,103
South Carolina,Fairfield,2024,127,291
South Carolina,Florence,2024,634,1943
South Carolina,Greenville,2024,1480,6979
South Carolina,Horry,2024,5,5
South Carolina,Horry County Police Department,2024,874,4286
South Carolina,Jasper,2024,210,340
South Carolina,Lancaster,2024,277,1065
South Carolina,Laurens,2024,136,713
South Carolina,Lexington,2024,629,3567
South Carolina,Pickens,2024,131,595
South Carolina,Richland,2024,1468,5086
South Carolina,Saluda,2024,28,102
South Carolina,Spartanburg,2024,1153,2976
South Carolina,Sumter,2024,389,1204
South Carolina,Union,2024,50,324
South Carolina,York,2024,334,1624
South Carolina,Abbeville,2024,39,119
South Carolina,Allendale,2024,10,32
South Carolina,Bamberg,2024,9,107
South Carolina,Barnwell,2024,57,163
South Carolina,Cherokee,2024,119,604
South Carolina,Chesterfield,2024,214,614
South Carolina,Colleton,2024,162,445
South Carolina,Dillon,2024,166,351
South Carolina,Georgetown,2024,131,516
South Carolina,Greenwood,2024,96,574
South Carolina,Hampton,2024,49,172
South Carolina,Lee,2024,124,295
South Carolina,Marion,2024,126,347
South Carolina,Marlboro,2024,132,365
South Carolina,McCormick,2024,13,58
South Carolina,Newberry,2024,65,226
South Carolina,Oconee,2024,173,1034
South Carolina,Orangeburg,2024,714,1969
South Carolina,Williamsburg,2024,125,494
South Dakota,Custer,2024,7,33
South Dakota,Lincoln,2024,21,155
South Dakota,McCook,2024,5,16
South Dakota,Meade,2024,18,152
South Dakota,Minnehaha,2024,37,157
South Dakota,Pennington,2024,142,241
South Dakota,Union,2024,10,13
South Dakota,Aurora,2024,5,6
South Dakota,Beadle,2024,5,7
South Dakota,Bon Homme,2024,3,1
South Dakota,Brookings,2024,6,35
South Dakota,Brown,2024,13,19
South Dakota,Charles Mix,2024,7,46
South Dakota,Clay,2024,2,20
South Dakota,Codington,2024,7,30
South Dakota,Corson,2024,5,18
South Dakota,Davison,2024,6,6
South Dakota,Day,2024,4,3
South Dakota,Deuel,2024,3,7
South Dakota,Edmunds,2024,4,0
South Dakota,Fall River,2024,2,6
South Dakota,Faulk,2024,0,0
South Dakota,Hamlin,2024,4,31
South Dakota,Harding,2024,0,0
South Dakota,Hughes,2024,10,11
South Dakota,Hutchinson,2024,0,0
South Dakota,Jackson,2024,1,15
South Dakota,Jerauld,2024,0,1
South Dakota,Kingsbury,2024,1,8
South Dakota,Lake,2024,5,11
South Dakota,Lawrence,2024,10,34
South Dakota,Marshall,2024,3,9
South Dakota,McPherson,2024,0,14
South Dakota,Miner,2024,1,2
South Dakota,Moody,2024,2,1
South Dakota,Perkins,2024,1,11
South Dakota,Roberts,2024,14,7
South Dakota,Spink,2024,8,11
South Dakota,Stanley,2024,4,8
South Dakota,Tripp,2024,7,2
South Dakota,Walworth,2024,0,3
South Dakota,Yankton,2024,10,21
Tennessee,Anderson,2024,66,236
Tennessee,Blount,2024,332,351
Tennessee,Bradley,2024,138,366
Tennessee,Campbell,2024,26,97
Tennessee,Cannon,2024,1,17
Tennessee,Carter,2024,117,409
Tennessee,Cheatham,2024,96,193
Tennessee,Chester,2024,27,41
Tennessee,Crockett,2024,26,49
Tennessee,Dickson,2024,115,230
Tennessee,Fayette,2024,95,142
Tennessee,Gibson,2024,38,78
Tennessee,Grainger,2024,20,102
Tennessee,Hamblen,2024,102,273
Tennessee,Hamilton,2024,323,644
Tennessee,Hartsville/Trousdale,2024,30,78
Tennessee,Hawkins,2024,51,254
Tennessee,Hickman,2024,80,148
Tennessee,Jefferson,2024,82,277
Tennessee,Knox,2024,555,2126
Tennessee,Loudon,2024,62,143
Tennessee,Macon,2024,44,13
Tennessee,Madison,2024,88,219
Tennessee,Marion,2024,44,66
Tennessee,Maury,2024,100,227
Tennessee,Montgomery,2024,183,388
Tennessee,Morgan,2024,56,103
Tennessee,Polk,2024,47,164
Tennessee,Roane,2024,39,156
Tennessee,Robertson,2024,93,95
Tennessee,Rutherford,2024,244,428
Tennessee,Sequatchie,2024,38,97
Tennessee,Shelby,2024,630,2660
Tennessee,Smith,2024,26,49
Tennessee,Stewart,2024,35,68
Tennessee,Sullivan,2024,305,626
Tennessee,Sumner,2024,113,202
Tennessee,Tipton,2024,111,192
Tennessee,Unicoi,2024,13,29
Tennessee,Union,2024,18,145
Tennessee,Washington,2024,153,489
Tennessee,Williamson,2024,125,231
Tennessee,Wilson,2024,53,335
Tennessee,Bedford,2024,71,146
Tennessee,Benton,2024,33,77
Tennessee,Bledsoe,2024,3,33
Tennessee,Carroll,2024,19,47
Tennessee,Clay,2024,1,8
Tennessee,Cocke,2024,108,288
Tennessee,Coffee,2024,114,279
Tennessee,Cumberland,2024,68,316
Tennessee,Decatur,2024,15,60
Tennessee,DeKalb,2024,31,53
Tennessee,Dyer,2024,26,101
Tennessee,Fentress,2024,76,155
Tennessee,Franklin,2024,51,26
Tennessee,Giles,2024,45,181
Tennessee,Greene,2024,175,473
Tennessee,Grundy,2024,49,97
Tennessee,Hancock,2024,12,86
Tennessee,Hardeman,2024,40,134
Tennessee,Hardin,2024,60,186
Tennessee,Haywood,2024,31,103
Tennessee,Henderson,2024,75,132
Tennessee,Henry,2024,34,159
Tennessee,Houston,2024,25,35
Tennessee,Humphreys,2024,54,59
Tennessee,Jackson,2024,27,58
Tennessee,Johnson,2024,51,112
Tennessee,Lake,2024,2,22
Tennessee,Lauderdale,2024,81,145
Tennessee,Lawrence,2024,22,75
Tennessee,Lewis,2024,9,57
Tennessee,Lincoln,2024,52,148
Tennessee,Marshall,2024,25,48
Tennessee,McMinn,2024,81,221
Tennessee,McNairy,2024,56,124
Tennessee,Meigs,2024,34,101
Tennessee,Monroe,2024,103,401
Tennessee,Moore,2024,5,45
Tennessee,Obion,2024,52,93
Tennessee,Overton,2024,48,72
Tennessee,Perry,2024,10,31
Tennessee,Putnam,2024,59,191
Tennessee,Rhea,2024,46,93
Tennessee,Scott,2024,28,44
Tennessee,Sevier,2024,130,368
Tennessee,Van Buren,2024,7,33
Tennessee,Warren,2024,108,176
Tennessee,Wayne,2024,13,37
Tennessee,Weakley,2024,37,69
Tennessee,White,2024,33,79
Texas,Aransas,2024,44,108
Texas,Archer,2024,3,7
Texas,Armstrong,2024,2,7
Texas,Atascosa,2024,82,425
Texas,Austin,2024,27,122
Texas,Bandera,2024,14,127
Texas,Bastrop,2024,270,803
Texas,Bell,2024,65,519
Texas,Bexar,2024,1061,6223
Texas,Bosque,2024,14,43
Texas,Bowie,2024,32,200
Texas,Brazoria,2024,221,1171
Texas,Brazos,2024,28,134
Texas,Burleson,2024,28,62
Texas,Caldwell,2024,39,151
Texas,Callahan,2024,22,46
Texas,Cameron,2024,247,687
Texas,Carson,2024,2,21
Texas,Chambers,2024,104,628
Texas,Clay,2024,17,50
Texas,Cochran,2024,3,5
Texas,Collin,2024,53,397
Texas,Comal,2024,129,679
Texas,Coryell,2024,7,50
Texas,Crosby,2024,5,32
Texas,Dallas,2024,38,171
Texas,Denton,2024,74,479
Texas,Ector,2024,85,375
Texas,Ellis,2024,120,391
Texas,El Paso,2024,329,961
Texas,Fort Bend,2024,823,5192
Texas,Galveston,2024,149,384
Texas,Garza,2024,10,29
Texas,Goliad,2024,15,28
Texas,Grayson,2024,86,234
Texas,Gregg,2024,47,239
Texas,Hardin,2024,47,173
Texas,Harris,2024,7666,33050
Texas,Harrison,2024,72,365
Texas,Hays,2024,186,1014
Texas,Hidalgo,2024,874,2548
Texas,Hockley,2024,7,53
Texas,Hudspeth,2024,4,3
Texas,Hunt,2024,153,451
Texas,Irion,2024,2,14
Texas,Jefferson,2024,62,298
Texas,Johnson,2024,161,434
Texas,Jones,2024,12,46
Texas,Kaufman,2024,136,427
Texas,Kendall,2024,24,103
Texas,Lampasas,2024,15,68
Texas,Liberty,2024,210,945
Texas,Lubbock,2024,143,442
Texas,Lynn,2024,5,12
Texas,Martin,2024,4,115
Texas,Maverick,2024,101,383
Texas,McLennan,2024,70,308
Texas,Medina,2024,68,189
Texas,Midland,2024,236,839
Texas,Montgomery,2024,1091,5336
Texas,Nueces,2024,63,139
Texas,Oldham,2024,1,14
Texas,Orange,2024,61,273
Texas,Parker,2024,157,760
Texas,Potter,2024,41,124
Texas,Randall,2024,49,94
Texas,Robertson,2024,13,83
Texas,Rockwall,2024,27,79
Texas,Rusk,2024,60,286
Texas,San Jacinto,2024,23,211
Texas,Smith,2024,290,796
Texas,Tarrant,2024,149,687
Texas,Taylor,2024,27,93
Texas,Tom Green,2024,33,109
Texas,Travis,2024,834,3952
Texas,Upshur,2024,38,164
Texas,Victoria,2024,84,183
Texas,Waller,2024,63,437
Texas,Webb,2024,53,167
Texas,Wichita,2024,22,49
Texas,Williamson,2024,210,1816
Texas,Wilson,2024,45,384
Texas,Wise,2024,77,527
Texas,Andrews,2024,3,66
Texas,Angelina,2024,150,500
Texas,Bailey,2024,6,16
Texas,Baylor,2024,0,3
Texas,Bee,2024,27,100
Texas,Blanco,2024,21,47
Texas,Borden,2024,0,15
Texas,Brewster,2024,6,11
Texas,Briscoe,2024,2,3
Texas,Brooks,2024,10,11
Texas,Brown,2024,48,190
Texas,Burnet,2024,58,141
Texas,Calhoun,2024,17,46
Texas,Camp,2024,10,46
Texas,Castro,2024,0,7
Texas,Cherokee,2024,50,237
Texas,Childress,2024,3,3
Texas,Coke,2024,3,17
Texas,Collingsworth,2024,2,1
Texas,Colorado,2024,13,146
Texas,Comanche,2024,15,68
Texas,Concho,2024,1,11
Texas,Cooke,2024,19,75
Texas,Crane,2024,4,45
Texas,Crockett,2024,6,24
Texas,Culberson,2024,0,0
Texas,Dallam,2024,0,0
Texas,Dawson,2024,1,33
Texas,Deaf Smith,2024,13,42
Texas,Delta,2024,13,17
Texas,DeWitt,2024,15,54
Texas,Dimmit,2024,40,173
Texas,Donley,2024,6,24
Texas,Duval,2024,24,91
Texas,Eastland,2024,20,57
Texas,Edwards,2024,1,19
Texas,Erath,2024,25,64
Texas,Fannin,2024,54,117
Texas,Fayette,2024,9,78
Texas,Fisher,2024,2,15
Texas,Floyd,2024,18,51
Texas,Foard,2024,0,0
Texas,Franklin,2024,11,31
Texas,Freestone,2024,31,51
Texas,Frio,2024,4,62
Texas,Gaines,2024,9,78
Texas,Gillespie,2024,4,23
Texas,Glasscock,2024,0,41
Texas,Gonzales,2024,27,87
Texas,Gray,2024,5,17
Texas,Grimes,2024,55,151
Texas,Hall,2024,0,2
Texas,Hamilton,2024,4,18
Texas,Hansford,2024,2,11
Texas,Hardeman,2024,4,0
Texas,Hartley,2024,0,2
Texas,Haskell,2024,1,8
Texas,Hemphill,2024,8,12
Texas,Henderson,2024,125,499
Texas,Hill,2024,40,155
Texas,Hood,2024,84,346
Texas,Hopkins,2024,12,21
Texas,Houston,2024,19,100
Texas,Howard,2024,44,288
Texas,Hutchinson,2024,15,27
Texas,Jack,2024,8,21
Texas,Jackson,2024,14,43
Texas,Jasper,2024,19,133
Texas,Jim Hogg,2024,3,27
Texas,Jim Wells,2024,37,199
Texas,Karnes,2024,9,68
Texas,Kenedy,2024,0,3
Texas,Kerr,2024,44,141
Texas,Kimble,2024,1,6
Texas,King,2024,0,0
Texas,Kinney,2024,1,6
Texas,Kleberg,2024,9,14
Texas,Knox,2024,1,2
Texas,Lamar,2024,29,90
Texas,Lamb,2024,7,38
Texas,La Salle,2024,1,0
